H2C time (us),H2C request,H2C counter,H2C motionstatecommand,H2C surge P,H2C surge V,H2C surge A,H2C sway P,H2C sway V,H2C sway A,H2C heave P,H2C heave V,H2C heave A,H2C roll P,H2C roll V,H2C roll A,H2C pitch P,H2C pitch V,H2C pitch A ,H2C yaw P,H2C yaw V,H2C yaw A,C2H time (us),C2H c request,C2H counter,C2H motionstatecommand,C2H surge P,C2H sway P,C2H heave P,C2H roll P,C2H pitch P,C2H yaw P,C2H surge V,C2H sway V,C2H heave V,C2H roll V,C2H pitch V,C2H yaw V,C2H surge A,C2H  sway A,C2H heave A,C2H roll A,C2H pitch A,C2H yaw A
871164438,1001,0,4,0.791429579,-0.308008254,-1.180805206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871164453,1000,9200,10,0.382135659,4.52E-11,-3.273217916,2.25E-10,-0.000242311,1.50E-10,-0.271951586,-1.56E-10,-0.001429101,-8.68E-10,0.000983064,-5.73E-10,2.711788654,3.81E-10,-0.008531147,3.50E-09,-0.004548313,2.43E-09
871174454,1001,0,4,0.788111627,-0.331795871,-2.378762484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871174470,1000,9201,10,0.37924239,4.35E-11,-3.273233652,2.16E-10,-0.000231703,1.44E-10,-0.257389277,-1.44E-10,-0.001421547,-8.36E-10,0.000950242,-5.50E-10,1.816488385,8.43E-10,-0.004800692,3.16E-09,-0.003574237,2.20E-09
871184441,1001,0,4,0.784442842,-0.366874069,-3.507817984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871184457,1000,9202,10,0.37643522,4.20E-11,-3.273249149,2.07E-10,-0.000221424,1.38E-10,-0.255308688,-1.27E-10,-0.001397483,-8.06E-10,0.000925776,-5.29E-10,0.755228937,1.20E-09,-0.000405821,2.86E-09,-0.002759804,2.02E-09
871194446,1001,0,4,0.780322731,-0.412015438,-4.514138222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871194462,1000,9203,10,0.373572737,4.08E-11,-3.273264408,1.98E-10,-0.00021132,1.32E-10,-0.266256303,-9.78E-11,-0.001368142,-7.77E-10,0.000918997,-5.12E-10,-0.395472705,2.15E-09,0.003430451,2.63E-09,-0.001331533,1.71E-09
871204450,1001,0,4,0.77566725,-0.465546221,-5.353076935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871204466,1000,9204,10,0.37021938,3.99E-11,-3.273280859,1.89E-10,-0.000200234,1.26E-10,-0.292847186,-4.20E-11,-0.001337023,-7.46E-10,0.000936512,-5.04E-10,-1.668566465,3.97E-09,0.00723865,2.54E-09,0.000846729,1.03E-09
871214440,1001,0,4,0.770412862,-0.525437474,-5.989126205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871214455,1000,9205,10,0.366789639,3.98E-11,-3.273295403,1.81E-10,-0.000189793,1.21E-10,-0.3289814,2.51E-11,-0.001299124,-7.17E-10,0.000968542,-5.03E-10,-2.752787828,5.65E-09,0.011503834,2.40E-09,0.002601615,4.49E-10
871224432,1001,0,4,0.764519036,-0.58938694,-6.394946575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871224446,1000,9206,10,0.362904161,4.05E-11,-3.273309708,1.73E-10,-0.000178874,1.15E-10,-0.37472418,1.11E-10,-0.001262803,-6.83E-10,0.001020577,-5.13E-10,-3.69047904,7.33E-09,0.015950071,2.68E-09,0.004559327,-3.76E-10
871234435,1001,0,4,0.757970154,-0.654886961,-6.550002575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871234450,1000,9207,10,0.358462065,4.24E-11,-3.273323774,1.66E-10,-0.000167317,1.09E-10,-0.429141164,2.18E-10,-0.001224979,-6.52E-10,0.001082169,-5.27E-10,-4.528284073,9.31E-09,0.021031296,2.54E-09,0.006074813,-9.68E-10
871244438,1001,0,4,0.750777364,-0.719280362,-6.439337254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871244453,1000,9208,10,0.353378147,4.54E-11,-3.273337126,1.59E-10,-0.000155079,1.03E-10,-0.490435094,3.39E-10,-0.001180544,-6.25E-10,0.001143456,-5.40E-10,-5.230312824,1.10E-08,0.026998892,2.16E-09,0.006806661,-1.09E-09
871254424,1001,0,4,0.742979228,-0.779810071,-6.052970409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871254439,1000,9209,10,0.347590417,4.98E-11,-3.273350239,1.52E-10,-0.000142217,9.74E-11,-0.55627197,4.59E-10,-0.001122832,-6.01E-10,0.001196148,-5.49E-10,-5.744957447,1.17E-08,0.033635888,1.77E-09,0.006760095,-8.78E-10
871264432,1001,0,4,0.734642506,-0.833672285,-5.38622427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871264447,1000,9210,10,0.341064423,5.55E-11,-3.273362875,1.46E-10,-0.000128866,9.14E-11,-0.624028325,5.64E-10,-0.001043963,-5.79E-10,0.001233559,-5.54E-10,-6.036653996,1.13E-08,0.040492274,1.43E-09,0.006022133,-4.83E-10
871274437,1001,0,4,0.725861669,-0.87808305,-4.441073895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871274452,1000,9211,10,0.333795756,6.21E-11,-3.273374319,1.39E-10,-0.000115227,8.53E-11,-0.690912187,6.40E-10,-0.000935776,-5.61E-10,0.00125069,-5.54E-10,-6.084033966,9.34E-09,0.046941601,9.86E-10,0.004700444,-1.15E-10
871284436,1001,0,4,0.716758013,-0.910366595,-3.228354931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871284450,1000,9212,10,0.325051725,7.01E-11,-3.273385525,1.33E-10,-0.000100313,7.87E-11,-0.759499192,6.86E-10,-0.000778546,-5.41E-10,0.001242912,-5.46E-10,-5.841980934,6.60E-09,0.052551765,8.71E-10,0.002746036,5.37E-10
871294434,1001,0,4,0.707477331,-0.928070903,-1.770430803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871294448,1000,9213,10,0.31635505,7.75E-11,-3.273393869,1.27E-10,-8.69E-05,7.28E-11,-0.814979315,6.74E-10,-0.000546552,-5.23E-10,0.001200405,-5.25E-10,-5.338356972,2.56E-09,0.05767639,8.43E-10,5.20E-05,1.46E-09
871304434,1001,0,4,0.698186219,-0.929108381,-0.103751361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871304448,1000,9214,10,0.307107747,8.46E-11,-3.273399353,1.21E-10,-7.42E-05,6.72E-11,-0.860228539,6.27E-10,-0.000253488,-5.06E-10,0.001141058,-5.01E-10,-4.547540188,-1.14E-09,0.060269628,8.40E-10,-0.002192191,2.08E-09
871314429,1001,0,4,0.689067066,-0.911914706,1.719367504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871314443,1000,9215,10,0.297434449,9.10E-11,-3.273401499,1.16E-10,-6.22E-05,6.19E-11,-0.893198073,5.41E-10,6.56E-05,-4.93E-10,0.001059569,-4.67E-10,-3.539212465,-4.94E-09,0.057258952,7.73E-10,-0.004516987,2.70E-09
871324440,1001,0,4,0.680310965,-0.875610948,3.630375385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871324455,1000,9216,10,0.287484497,9.62E-11,-3.273400307,1.11E-10,-5.12E-05,5.70E-11,-0.911472142,4.26E-10,0.000393116,-4.84E-10,0.000956064,-4.20E-10,-2.318384409,-8.24E-09,0.049109682,5.76E-10,-0.007050887,3.72E-09
871334442,1001,0,4,0.672109485,-0.820150614,5.546032906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871334457,1000,9217,10,0.2774342,1.00E-10,-3.2733953,1.05E-10,-4.15E-05,5.27E-11,-0.912636876,2.90E-10,0.000712874,-4.72E-10,0.000834487,-3.68E-10,-0.879318893,-1.10E-08,0.036848363,8.77E-10,-0.009658699,4.45E-09
871344433,1001,0,4,0.664645195,-0.746429324,7.372131348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871344449,1000,9218,10,0.267484635,1.02E-10,-3.273387194,1.00E-10,-3.31E-05,4.89E-11,-0.894613564,1.60E-10,0.000975915,-4.58E-10,0.00071451,-3.16E-10,0.760919034,-1.21E-08,0.019354943,1.33E-09,-0.011213511,4.66E-09
871354447,1001,0,4,0.65808183,-0.65633595,9.009337425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871354463,1000,9219,10,0.257855237,1.03E-10,-3.273376465,9.54E-11,-2.60E-05,4.57E-11,-0.856239498,4.55E-11,0.001155677,-4.39E-10,0.000598062,-2.70E-10,2.546799183,-1.16E-08,-0.002005906,1.96E-09,-0.011909195,4.30E-09
871364447,1001,0,4,0.652554512,-0.552728176,10.36077785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871364462,1000,9220,10,0.248770058,1.03E-10,-3.273364305,9.07E-11,-2.02E-05,4.30E-11,-0.797687948,-7.24E-11,0.001255684,-4.16E-10,0.000468566,-2.26E-10,4.374462605,-1.18E-08,-0.022621429,2.68E-09,-0.013404631,3.95E-09
871374458,1001,0,4,0.648161292,-0.439321578,11.34065914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871374475,1000,9221,10,0.239732057,1.01E-10,-3.27335,8.60E-11,-1.57E-05,4.07E-11,-0.712288618,-2.00E-10,0.001284044,-3.69E-10,0.000296038,-1.52E-10,6.294046402,-1.27E-08,-0.041258205,3.78E-09,-0.016062075,4.93E-09
871384455,1001,0,4,0.64495641,-0.320491701,11.88298702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871384472,1000,9222,10,0.233069912,9.93E-11,-3.273337841,8.30E-11,-1.38E-05,3.98E-11,-0.627161443,-2.37E-10,0.001287292,-2.39E-10,0.000101685,-2.03E-11,7.704523087,-8.23E-09,-0.04996023,9.68E-09,-0.019657938,9.59E-09
871394438,1001,0,4,0.642946422,-0.200998783,11.94929123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871394453,1000,9223,10,0.226267517,9.56E-11,-3.273319483,8.26E-11,-1.63E-05,4.16E-11,-0.514324009,-3.87E-10,0.001985695,1.98E-10,-0.000563062,3.28E-10,8.925328255,-1.10E-08,-0.015586041,2.78E-08,-0.043604605,2.22E-08
871404443,1001,0,4,0.642089844,-0.085655712,11.53430748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871404460,1000,9224,10,0.221264005,8.94E-11,-3.273289204,8.85E-11,-2.90E-05,4.79E-11,-0.404836059,-7.34E-10,0.003506902,8.42E-10,-0.00167905,7.88E-10,9.643018723,-2.49E-08,0.058291432,4.92E-08,-0.083666086,3.55E-08
871414420,1001,0,4,0.642300189,0.021031229,10.66869354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871414434,1000,9225,10,0.217480123,7.85E-11,-3.273239374,1.02E-10,-5.55E-05,5.96E-11,-0.293122143,-1.23E-09,0.005444868,1.58E-09,-0.003031035,1.29E-09,10.0072298,-3.90E-08,0.117966577,6.25E-08,-0.112495176,4.31E-08
871424423,1001,0,4,0.643452287,0.115212947,9.418171883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871424436,1000,9226,10,0.214929655,6.20E-11,-3.273167372,1.24E-10,-9.72E-05,7.69E-11,-0.18088387,-1.70E-09,0.007387844,2.34E-09,-0.004386266,1.80E-09,10.15207863,-4.36E-08,0.147471711,6.80E-08,-0.122819059,4.56E-08
871434417,1001,0,4,0.645392299,0.194001749,7.878880024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871434430,1000,9227,10,0.213609383,4.20E-11,-3.27307725,1.54E-10,-0.000152113,9.96E-11,-0.069594227,-1.85E-09,0.00871856,3.06E-09,-0.005410148,2.29E-09,10.14184761,-2.69E-08,0.129645184,6.70E-08,-0.106738664,4.48E-08
871444416,1001,0,4,0.647949219,0.255693674,6.169192314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871444429,1000,9228,10,0.213501319,2.38E-11,-3.272979736,1.92E-10,-0.000214383,1.27E-10,0.039537903,-1.36E-09,0.008743386,3.66E-09,-0.005725955,2.71E-09,10.00758457,1.70E-08,0.052804254,5.92E-08,-0.058617599,4.12E-08
871454422,1001,0,4,0.650948048,0.299880683,4.418702602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871454435,1000,9229,10,0.214572668,1.53E-11,-3.272892237,2.34E-10,-0.000274379,1.59E-10,0.144582137,-2.99E-10,0.007031951,3.90E-09,-0.00508602,2.93E-09,9.733042717,7.41E-08,-0.075197041,3.82E-08,0.017617248,2.99E-08
871464412,1001,0,4,0.654222429,0.327435583,2.755488396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871464424,1000,9230,10,0.216988459,1.50E-11,-3.272826672,2.77E-10,-0.000326968,1.91E-10,0.246269971,7.93E-11,0.004126633,3.10E-09,-0.003759491,2.40E-09,8.923708916,5.21E-08,-0.187610015,-3.33E-08,0.08772932,-2.00E-08
871474437,1001,0,4,0.657626092,0.340365916,1.293035269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871474453,1000,9231,10,0.219837606,1.56E-11,-3.272798061,3.03E-10,-0.000358522,2.12E-10,0.313913882,2.53E-11,0.00192453,2.19E-09,-0.002683176,1.76E-09,7.652325153,1.48E-08,-0.204449266,-7.50E-08,0.105571091,-5.10E-08
871484429,1001,0,4,0.661041558,0.341549218,0.118330158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871484443,1000,9232,10,0.224005416,1.52E-11,-3.272788763,3.22E-10,-0.000383632,2.28E-10,0.371674806,-8.50E-11,-7.29E-05,1.23E-09,-0.001630644,1.07E-09,5.691819191,-4.07E-09,-0.169036165,-8.17E-08,0.095657989,-5.77E-08
871494431,1001,0,4,0.664385319,0.334374845,-0.717437506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871494445,1000,9233,10,0.22830154,1.39E-11,-3.272798061,3.32E-10,-0.000396864,2.37E-10,0.403409094,-1.32E-10,-0.001360836,5.75E-10,-0.000872246,5.76E-10,3.827333927,-4.98E-09,-0.126980528,-6.82E-08,0.078599282,-5.01E-08
871504420,1001,0,4,0.667608619,0.322331101,-1.204374194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871504435,1000,9234,10,0.232837096,1.24E-11,-3.272818804,3.35E-10,-0.0004028,2.41E-10,0.417285651,-1.34E-10,-0.002223205,9.55E-11,-0.000282268,1.98E-10,2.107804775,-1.83E-09,-0.090396844,-5.18E-08,0.06204595,-3.98E-08
871514425,1001,0,4,0.67069447,0.30858314,-1.374798179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871514438,1000,9235,10,0.237433776,1.10E-11,-3.272846937,3.34E-10,-0.000403105,2.41E-10,0.416460305,-1.14E-10,-0.002763854,-2.51E-10,0.000167836,-8.01E-11,0.630549192,6.84E-10,-0.062248807,-3.79E-08,0.047777534,-3.01E-08
871524415,1001,0,4,0.673650324,0.295590013,-1.299311161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871524427,1000,9236,10,0.241953,9.90E-12,-3.272879601,3.30E-10,-0.000399186,2.39E-10,0.404879004,-9.10E-11,-0.003067412,-4.98E-10,0.000500191,-2.81E-10,-0.524695635,1.68E-09,-0.04120104,-2.73E-08,0.035719164,-2.21E-08
871534415,1001,0,4,0.676498413,0.284806609,-1.078341722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871534428,1000,9237,10,0.246686801,8.95E-12,-3.272917986,3.22E-10,-0.000391442,2.35E-10,0.38493681,-6.84E-11,-0.00321586,-6.83E-10,0.000755785,-4.33E-10,-1.364265561,1.71E-09,-0.024708904,-1.86E-08,0.025084179,-1.53E-08
871544413,1001,0,4,0.679263473,0.276506305,-0.830031037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871544426,1000,9238,10,0.25043273,8.34E-12,-3.272950411,3.15E-10,-0.000383044,2.30E-10,0.366071641,-5.32E-11,-0.003246078,-7.87E-10,0.000903141,-5.20E-10,-1.730451941,1.45E-09,-0.014937972,-1.32E-08,0.01816061,-1.11E-08
871554422,1001,0,4,0.68196094,0.26974833,-0.675797343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871554435,1000,9239,10,0.254681319,7.79E-12,-3.272989511,3.05E-10,-0.0003714,2.23E-10,0.344246566,-3.91E-11,-0.003216542,-8.67E-10,0.001020882,-5.89E-10,-1.824523926,1.10E-09,-0.00667432,-8.40E-09,0.011851129,-7.26E-09
871564433,1001,0,4,0.684585929,0.262495965,-0.725234389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871564448,1000,9240,10,0.258361548,7.42E-12,-3.273024797,2.95E-10,-0.000359756,2.17E-10,0.326983124,-2.93E-11,-0.003151916,-9.10E-10,0.001086527,-6.28E-10,-1.675628066,8.31E-10,-0.001470614,-5.22E-09,0.007596665,-4.70E-09
871574423,1001,0,4,0.687104642,0.251874775,-1.062119722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871574436,1000,9241,10,0.261871547,7.14E-12,-3.27305913,2.85E-10,-0.000347575,2.10E-10,0.313000172,-2.19E-11,-0.003064113,-9.31E-10,0.001122717,-6.49E-10,-1.415310502,6.31E-10,0.002358469,-2.89E-09,0.004469099,-2.80E-09
871584422,1001,0,4,0.689450085,0.234542593,-1.733217955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871584434,1000,9242,10,0.265244812,6.93E-12,-3.27309227,2.75E-10,-0.00033513,2.02E-10,0.301657587,-1.61E-11,-0.002960083,-9.36E-10,0.001137478,-6.58E-10,-1.154642463,4.85E-10,0.005136756,-1.20E-09,0.002185715,-1.42E-09
871594420,1001,0,4,0.691521406,0.207129925,-2.741267443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871594433,1000,9243,10,0.268499821,6.77E-12,-3.273124218,2.65E-10,-0.000322618,1.95E-10,0.291016161,-1.14E-11,-0.002841353,-9.30E-10,0.001136999,-6.57E-10,-1.010882378,3.76E-10,0.007107706,2.65E-11,0.000529758,-4.07E-10
871604448,1001,0,4,0.693188369,0.166699305,-4.043061733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871604464,1000,9244,10,0.271627247,6.67E-12,-3.273154974,2.54E-10,-0.000310177,1.88E-10,0.278104305,-7.43E-12,-0.002707188,-9.17E-10,0.001125983,-6.50E-10,-1.088093996,2.88E-10,0.008384011,9.08E-10,-0.000666244,3.16E-10
871614424,1001,0,4,0.694300056,0.11116977,-5.55295372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871614437,1000,9245,10,0.274580985,6.62E-12,-3.273183823,2.44E-10,-0.000297884,1.81E-10,0.259374499,4.91E-13,-0.002567077,-8.99E-10,0.001113559,-6.39E-10,-1.458417535,4.07E-10,0.008541552,1.48E-09,-0.001274912,7.98E-10
871624416,1001,0,4,0.694696665,0.039655209,-7.151456356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871624429,1000,9246,10,0.277275205,6.72E-12,-3.273211479,2.35E-10,-0.00028568,1.74E-10,0.231238082,2.13E-11,-0.002437661,-8.77E-10,0.001111288,-6.29E-10,-2.149192095,1.15E-09,0.006920265,1.86E-09,-0.000940987,9.17E-10
871634416,1001,0,4,0.694223404,-0.047325015,-8.698022842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871634429,1000,9247,10,0.279772878,7.25E-12,-3.273240089,2.24E-10,-0.000272272,1.66E-10,0.186051965,7.58E-11,-0.002328717,-8.51E-10,0.001131626,-6.26E-10,-3.249016285,3.19E-09,0.003485332,2.23E-09,0.00046177,4.98E-10
871644424,1001,0,4,0.692745507,-0.147790626,-10.04656124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871644438,1000,9248,10,0.28136459,8.35E-12,-3.273262978,2.16E-10,-0.000260817,1.60E-10,0.13562721,1.47E-10,-0.00226578,-8.27E-10,0.001162408,-6.29E-10,-4.354678631,5.37E-09,0.000710608,2.38E-09,0.001779572,7.99E-11
871654427,1001,0,4,0.690161407,-0.258409828,-11.06192017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871654441,1000,9249,10,0.282507718,1.10E-11,-3.273290157,2.06E-10,-0.000246401,1.52E-10,0.057946291,3.01E-10,-0.002274175,-7.90E-10,0.001244251,-6.54E-10,-5.812351227,1.02E-08,-0.003560219,2.93E-09,0.004849432,-1.39E-09
871664420,1001,0,4,0.686413765,-0.374764204,-11.63543701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871664433,1000,9250,10,0.282628298,1.52E-11,-3.273315191,1.98E-10,-0.000232265,1.45E-10,-0.029997652,4.54E-10,-0.002325574,-7.66E-10,0.001330396,-6.91E-10,-7.27095747,1.32E-08,-0.003782125,2.82E-09,0.006645693,-2.33E-09
871674422,1001,0,4,0.681496322,-0.491741747,-11.69775581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871674435,1000,9251,10,0.28170985,2.06E-11,-3.273342609,1.89E-10,-0.0002164,1.37E-10,-0.12945269,5.27E-10,-0.002658473,-9.16E-10,0.001566859,-8.70E-10,-8.473935127,9.18E-09,-0.012766656,-6.85E-09,0.015250843,-1.06E-08
871684417,1001,0,4,0.675456166,-0.604015827,-11.22740555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871684431,1000,9252,10,0.279650033,2.72E-11,-3.273377419,1.76E-10,-0.00019579,1.25E-10,-0.236160293,6.79E-10,-0.003663696,-1.32E-09,0.002177501,-1.21E-09,-9.32412529,1.16E-08,-0.048413653,-2.60E-08,0.040725008,-2.35E-08
871694443,1001,0,4,0.668390572,-0.706557512,-10.25416851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871694458,1000,9253,10,0.276392132,3.63E-11,-3.273427486,1.58E-10,-0.000166246,1.09E-10,-0.346447706,9.63E-10,-0.005309046,-1.91E-09,0.003131118,-1.65E-09,-9.818611145,2.12E-08,-0.095119812,-4.55E-08,0.072702423,-3.48E-08
871704446,1001,0,4,0.660439312,-0.795125663,-8.856816292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871704462,1000,9254,10,0.271912664,4.86E-11,-3.273497343,1.33E-10,-0.000125545,8.83E-11,-0.457819432,1.22E-09,-0.007123759,-2.56E-09,0.004141337,-2.11E-09,-10.03878403,2.54E-08,-0.117647104,-5.66E-08,0.089734755,-4.00E-08
871714430,1001,0,4,0.651772499,-0.866680622,-7.15549469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871714443,1000,9255,10,0.26621148,6.21E-11,-3.273584843,1.01E-10,-7.54E-05,6.24E-11,-0.568338096,1.14E-09,-0.008420415,-3.19E-09,0.004811671,-2.55E-09,-10.05460358,8.05E-09,-0.089295678,-5.86E-08,0.076601543,-4.02E-08
871724413,1001,0,4,0.642575741,-0.9196769,-5.299632072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871724426,1000,9256,10,0.258624882,7.17E-11,-3.273688793,5.95E-11,-1.71E-05,2.92E-11,-0.685352743,4.33E-10,-0.00847575,-3.67E-09,0.004744654,-2.91E-09,-9.850837708,-3.63E-08,0.008089746,-4.85E-08,0.024679175,-3.40E-08
871734416,1001,0,4,0.633033693,-0.954204381,-3.45274806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871734429,1000,9257,10,0.250478446,7.16E-11,-3.273775339,1.93E-11,3.04E-05,-2.83E-12,-0.784521759,-2.54E-10,-0.007059437,-3.50E-09,0.003904216,-2.82E-09,-9.341705322,-5.83E-08,0.132453308,-1.12E-08,-0.040230535,-8.59E-09
871744427,1001,0,4,0.623314083,-0.971963406,-1.775900245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871744440,1000,9258,10,0.24133715,6.83E-11,-3.273843288,-1.47E-11,6.73E-05,-3.07E-11,-0.866475582,-2.63E-10,-0.005245852,-2.72E-09,0.002929558,-2.27E-09,-8.157670975,-2.20E-08,0.204147279,4.42E-08,-0.074931793,3.13E-08
871754415,1001,0,4,0.613553286,-0.976079524,-0.411614239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871754430,1000,9259,10,0.231423423,6.65E-11,-3.273892641,-3.98E-11,9.47E-05,-5.21E-11,-0.926773906,-7.49E-11,-0.003699203,-1.95E-09,0.002166868,-1.69E-09,-6.414963245,7.94E-09,0.199929476,6.54E-08,-0.071786098,4.83E-08
871764425,1001,0,4,0.603845477,-0.970780253,0.529931784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871764438,1000,9260,10,0.220976353,6.65E-11,-3.273926735,-5.75E-11,0.000114746,-6.76E-11,-0.965607166,5.79E-11,-0.002395012,-1.35E-09,0.001578574,-1.20E-09,-4.500860691,1.35E-08,0.168909758,5.94E-08,-0.058430754,4.66E-08
871774421,1001,0,4,0.594235778,-0.960970223,0.981002629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871774434,1000,9261,10,0.210222319,6.74E-11,-3.273947954,-6.95E-11,0.00012914,-7.85E-11,-0.984809577,1.03E-10,-0.001285286,-9.14E-10,0.001117057,-8.22E-10,-2.655501604,8.17E-09,0.134810895,4.64E-08,-0.046434585,3.89E-08
871784416,1001,0,4,0.584718227,-0.951753497,0.921671927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871784428,1000,9262,10,0.199359134,6.84E-11,-3.273957968,-7.76E-11,0.000139061,-8.57E-11,-0.987602174,9.49E-11,-0.000353962,-5.99E-10,0.000753324,-5.25E-10,-1.031781077,2.15E-09,0.103060126,3.44E-08,-0.037145674,3.09E-08
871794413,1001,0,4,0.575238705,-0.947953224,0.380022883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871794426,1000,9263,10,0.188541442,6.92E-11,-3.273958683,-8.27E-11,0.000145485,-9.01E-11,-0.978464007,6.02E-11,0.000397152,-3.70E-10,0.000471437,-2.99E-10,0.245995939,-1.82E-09,0.074680425,2.52E-08,-0.029636314,2.38E-08
871804422,1001,0,4,0.565701902,-0.95367974,-0.572648466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871804435,1000,9264,10,0.177868664,6.96E-11,-3.273952246,-8.57E-11,0.000149238,-9.23E-11,-0.962788165,2.25E-11,0.000972002,-2.02E-10,0.000259027,-1.32E-10,1.079592109,-3.44E-09,0.050785486,1.86E-08,-0.02319647,1.79E-08
871814414,1001,0,4,0.555982053,-0.971988678,-1.830893636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871814426,1000,9265,10,0.16643317,6.96E-11,-3.273938894,-8.72E-11,0.000151096,-9.30E-11,-0.9450109,-6.45E-12,0.001417312,-7.05E-11,9.27E-05,-1.48E-12,1.416524768,-3.20E-09,0.031400867,1.33E-08,-0.017119512,1.28E-08
871824454,1001,0,4,0.545935392,-1.004661083,-3.267239809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871824471,1000,9266,10,0.156113237,6.94E-11,-3.27392292,-8.74E-11,0.000151365,-9.25E-11,-0.93338722,-1.22E-11,0.001711652,1.33E-11,-8.56E-06,8.01E-11,1.226159334,-1.79E-09,0.02137324,9.59E-09,-0.012199842,9.09E-09
871834455,1001,0,4,0.535414219,-1.05211997,-4.745887756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871834471,1000,9267,10,0.145871252,6.93E-11,-3.273904085,-8.68E-11,0.000150788,-9.13E-11,-0.930751979,1.14E-11,0.001918388,7.43E-11,-6.67E-05,1.30E-10,0.62140286,6.95E-10,0.017986564,6.81E-09,-0.007625791,6.02E-09
871844422,1001,0,4,0.524279356,-1.113483667,-6.136374474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,871844435,1000,9268,10,0.135583371,6.97E-11,-3.273883581,-8.57E-11,0.000149783,-8.97E-11,-0.94103682,6.87E-11,0.002038727,1.21E-10,-9.07E-05,1.48E-10,-0.366666883,3.77E-09,0.018654361,4.95E-09,-0.003561065,3.13E-09
